"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1964","1964",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1965","1965",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1966","1966",71.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1967","1967",71.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1968","1968",71.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1969","1969",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1970","1970",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1971","1971",71.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1972","1972",71.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1973","1973",71.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1974","1974",72,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1975","1975",72.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1976","1976",72.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1977","1977",72.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1978","1978",72.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1979","1979",72.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1980","1980",73.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1981","1981",73.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1982","1982",73.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1983","1983",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1984","1984",73.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1985","1985",74,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1986","1986",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1987","1987",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1988","1988",74.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1989","1989",75.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1990","1990",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1991","1991",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1992","1992",76.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1993","1993",76.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1994","1994",76.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1995","1995",76.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1996","1996",77.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1997","1997",77.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1998","1998",77.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","1999","1999",78.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2000","2000",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2001","2001",78.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2002","2002",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2003","2003",79.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2004","2004",79.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2005","2005",79.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2006","2006",80.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2007","2007",80.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2008","2008",80.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2009","2009",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2010","2010",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2011","2011",81,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2012","2012",81.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2013","2013",81.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2014","2014",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2015","2015",81.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NZL","New Zealand","2016","2016",81.7,"E","Estimated value"
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1960","1960",76,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1961","1961",76.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1962","1962",76.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1963","1963",75.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1964","1964",76.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1965","1965",76.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1966","1966",76.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1967","1967",77.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1968","1968",77,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1969","1969",76.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1970","1970",77.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1971","1971",77.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1972","1972",77.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1973","1973",77.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1974","1974",78.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1975","1975",78.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1976","1976",78.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1977","1977",78.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1978","1978",78.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1979","1979",79.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1980","1980",79.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1981","1981",79.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1982","1982",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1983","1983",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1984","1984",79.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1985","1985",79.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1986","1986",80,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1987","1987",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1988","1988",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1989","1989",80,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1990","1990",79.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1991","1991",80.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1992","1992",80.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1993","1993",80.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1994","1994",80.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1995","1995",80.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1996","1996",81.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1997","1997",81.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1998","1998",81.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","1999","1999",81.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2000","2000",81.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2001","2001",81.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2002","2002",81.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2003","2003",82.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2004","2004",82.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2005","2005",82.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2006","2006",82.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2007","2007",82.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2008","2008",83.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2009","2009",83.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2010","2010",83.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2011","2011",83.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2012","2012",83.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2013","2013",83.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2014","2014",84.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2015","2015",84.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","NOR","Norway","2016","2016",84.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1960","1960",71.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1961","1961",71.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1962","1962",71.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1963","1963",71.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1964","1964",71.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1965","1965",71.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1966","1966",71.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1967","1967",71.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1968","1968",71.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1969","1969",71,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1970","1970",71.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1971","1971",71.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1972","1972",71.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1973","1973",71.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1974","1974",71.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1975","1975",71.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1976","1976",72.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1977","1977",72.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1978","1978",72.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1979","1979",72.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1980","1980",72.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1981","1981",72.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1982","1982",72.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1983","1983",72.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1984","1984",73,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1985","1985",72.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1986","1986",72.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1987","1987",72.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1988","1988",73.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1989","1989",73.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1990","1990",73.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1991","1991",74,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1992","1992",74.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1993","1993",74.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1994","1994",74.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1995","1995",74.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1996","1996",75.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1997","1997",75.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1998","1998",75.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","1999","1999",75.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2000","2000",76,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2001","2001",76.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2002","2002",76.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2003","2003",77.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2004","2004",77.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2005","2005",77.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2006","2006",78.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2007","2007",78.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2008","2008",78.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2009","2009",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2010","2010",79,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2011","2011",79.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2012","2012",79.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2013","2013",79.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2014","2014",80.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2015","2015",80.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","NOR","Norway","2016","2016",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1960","1960",73.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1961","1961",73.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1962","1962",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1963","1963",73.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1964","1964",73.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1965","1965",74,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1966","1966",74.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1967","1967",74.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1968","1968",74.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1969","1969",74,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1970","1970",74.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1971","1971",74.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1972","1972",74.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1973","1973",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1974","1974",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1975","1975",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1976","1976",75.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1977","1977",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1978","1978",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1979","1979",75.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1980","1980",75.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1981","1981",76.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1982","1982",76.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1983","1983",76.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1984","1984",76.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1985","1985",76.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1986","1986",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1987","1987",76.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1988","1988",76.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1989","1989",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1990","1990",76.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1991","1991",77.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1992","1992",77.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1993","1993",77.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1994","1994",77.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1995","1995",77.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1996","1996",78.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1997","1997",78.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1998","1998",78.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","1999","1999",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","NOR","Norway","2000","2000",78.8,,
